author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Светлана Орловская;realtor;https://odintsovo.cian.ru/sale/flat/298490447/;Одинцово;sale;flat;1;9;2;49.4;8990000;;Союзная ;8;Одинцово;
Lord Estate;real_estate_agent;https://odintsovo.cian.ru/sale/flat/299798483/;Одинцово;sale;flat;2;5;3;59.8;8970000;;Можайское шоссе;37;Одинцово;
Самолет Плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306934145/;Одинцово;sale;flat;7;9;2;40.0;9000000;;Можайское шоссе;24;Одинцово;
Ключи;real_estate_agent;https://odintsovo.cian.ru/sale/flat/294073347/;Одинцово;sale;flat;5;20;2;46.4;9050000;; Белорусская;10;Одинцово;Одинцовский Парк
Александр Яковлев;realtor;https://odintsovo.cian.ru/sale/flat/305315232/;Одинцово;sale;flat;4;26;1;42.2;9099999;;Северная ;13;Одинцово;Одинбург
Марина Захарченко;realtor;https://odintsovo.cian.ru/sale/flat/303305448/;Одинцово;sale;flat;7;24;1;36.2;9000000;;Северная ;5к3;Одинцово;Одинбург
Монолит Столица;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304860443/;Одинцово;sale;flat;9;23;1;35.4;9000000;; Каштановая;14к1;Внуково;Одинцово-1
Монолит Столица;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304834522/;Одинцово;sale;flat;8;23;1;35.4;9000000;; Каштановая;14к1;Внуково;Одинцово-1
Премиум;real_estate_agent;https://odintsovo.cian.ru/sale/flat/302638329/;Одинцово;sale;flat;1;12;2;47.0;9000000;;Можайское шоссе;136;Баковка;
Марина Сырник;realtor;https://odintsovo.cian.ru/sale/flat/306672479/;Одинцово;sale;flat;18;25;1;39.1;9000000;;Вокзальная ;39б;Одинцово;Вокзальная 39Б
YUZHIN;real_estate_agent;https://odintsovo.cian.ru/sale/flat/300610438/;Одинцово;sale;flat;1;9;3;60.0;9000000;;Можайское шоссе;105;Одинцово;
Ключи;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306955183/;Одинцово;sale;flat;2;20;2;46.6;9100000;; Белорусская;10;Одинцово;Одинцовский Парк
EstateLiga;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306262169/;Одинцово;sale;flat;3;26;1;35.5;9200000;; Кутузовская;72Б;Сколково;Новая Трехгорка
ОГРК;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303217996/;Одинцово;sale;flat;9;9;3;63.8;9300000;; Чикина;9;Одинцово;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308592914/;Одинцово;sale;flat;18;25;2;51.7;9600000;;;2;Одинцово;
Владимир Попов;realtor;https://odintsovo.cian.ru/sale/flat/307951084/;Одинцово;sale;flat;18;19;1;46.4;9600000;;Северная ;7;Одинцово;Одинбург
Кутузовский проспект;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306771103/;Одинцово;sale;flat;5;24;1;40.0;9650000;; Кутузовская;1;Сколково;
Татьяна Гузенко;realtor;https://odintsovo.cian.ru/sale/flat/307768346/;Одинцово;sale;flat;11;25;2;58.0;9700000;; Маршала Жукова;23Ак1;Одинцово;Микрорайон Центральный
EstateLiga;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305671536/;Одинцово;sale;flat;6;21;1;41.8;9700000;; Сколковская;1Г;Сколково;Сколковский
Just Estate;real_estate_agent;https://odintsovo.cian.ru/sale/flat/301231106/;Одинцово;sale;flat;22;24;1;35.5;9700000;;;9;Одинцово;Одинград. Семейный квартал
Контис-с;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306799153/;Одинцово;sale;flat;11;14;1;46.0;9700000;; Триумфальная;5Б;Одинцово;Гусарская баллада
Контис-с;real_estate_agent;https://odintsovo.cian.ru/sale/flat/302369110/;Одинцово;sale;flat;2;16;2;59.0;9800000;;Можайское шоссе;143;Баковка;
МОСКОВСКИЙ КРЕДИТНЫЙ БАНК;real_estate_agent;https://odintsovo.cian.ru/sale/flat/281154761/;Одинцово;sale;flat;4;19;2;66.1;9800000;; Кутузовская;25;Сколково;
Николай Баглай;realtor;https://odintsovo.cian.ru/sale/flat/308039149/;Одинцово;sale;flat;6;24;2;55.6;9800000;; Чистяковой;67;Сколково;Новая Трехгорка
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306071497/;Одинцово;sale;flat;3;25;2;51.6;9900000;;;2;Одинцово;
Марина Захарченко;realtor;https://odintsovo.cian.ru/sale/flat/294909973/;Одинцово;sale;flat;1;9;2;50.0;9900000;; Маршала Жукова;7;Одинцово;
Сергей Аленин;realtor;https://odintsovo.cian.ru/sale/flat/304967274/;Одинцово;sale;flat;18;24;1;47.0;9850000;; Маршала Жукова;11А;Одинцово;
На Петровке;real_estate_agent;https://odintsovo.cian.ru/sale/flat/300337571/;Одинцово;sale;flat;12;25;1;44.2;9850000;; Сколковская;9Б;Сколково;Сколковский
КРАММ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308505998/;Одинцово;sale;flat;2;19;2;48.0;9870000;; Кутузовская;10;Сколково;
КРАММ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308506355/;Одинцово;sale;flat;2;19;1;48.0;9870000;; Кутузовская;10;Сколково;
Equilibrium;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306067327/;Одинцово;sale;flat;14;24;2;47.74;9899000;;;6;Одинцово;Одинград квартал Семейный ЖК
Манхэттен эстейт;real_estate_agent;https://odintsovo.cian.ru/sale/flat/300048450/;Одинцово;sale;flat;10;14;2;53.5;10000000;; Маршала Жукова;18;Одинцово;
Риэлти-Город;real_estate_agent;https://odintsovo.cian.ru/sale/flat/289504788/;Одинцово;sale;flat;1;12;3;64.6;10000000;;Можайское шоссе;131;Одинцово;
Татьяна Борисовна Гололобова;realtor;https://odintsovo.cian.ru/sale/flat/308435179/;Одинцово;sale;flat;16;25;1;37.4;10000000;;Можайское шоссе;100А;Баковка;Кварта
ЖСС Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303065211/;Одинцово;sale;flat;9;9;2;50.0;10000000;; Маршала Неделина;9;Одинцово;
Миэль офис в Одинцово;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308224795/;Одинцово;sale;flat;12;24;1;37.0;10000000;;Северная ;5к2;Одинцово;Одинбург
Миэль офис в Одинцово;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305625954/;Одинцово;sale;flat;8;9;3;68.7;10000000;; Говорова;8к2;Одинцово;
Семь холмов;real_estate_agent;https://odintsovo.cian.ru/sale/flat/298311299/;Одинцово;sale;flat;23;24;2;62.3;10500000;; Чистяковой;14;Сколково;
Монолит Столица;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308694415/;Одинцово;sale;flat;4;17;2;63.0;10490000;; Чистяковой;76;Сколково;
Вадим Волков;realtor;https://odintsovo.cian.ru/sale/flat/295161958/;Одинцово;sale;flat;3;17;2;62.0;10500000;; Чистяковой;52;Сколково;
Манхэттен эстейт;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306561499/;Одинцово;sale;flat;13;25;2;57.2;10500000;; Каштановая;2;Внуково;Одинцово-1
CENTURY 21 Столичная недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307967248/;Одинцово;sale;flat;14;24;3;70.01;10500000;;;5;Одинцово;Одинград квартал Семейный ЖК
CENTURY 21 Столичная недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307967251/;Одинцово;sale;flat;14;24;4;70.01;10500000;;;5;Одинцово;Одинград квартал Семейный ЖК
Сергей Будаква;realtor;https://odintsovo.cian.ru/sale/flat/304926271/;Одинцово;sale;flat;20;22;2;60.0;10500000;; Кутузовская;17;Сколково;Новая Трехгорка
DOLGOV PRO;real_estate_agent;https://odintsovo.cian.ru/sale/flat/299634174/;Одинцово;sale;flat;13;18;2;46.2;10500000;;Вокзальная ;37;Одинцово;
Простор-недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307446662/;Одинцово;sale;flat;4;24;2;50.0;10500000;;;6;Одинцово;Одинград квартал Семейный ЖК
ИНКОМ-Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308887502/;Одинцово;sale;flat;18;25;2;50.0;10500000;; Рябиновая;1к1;Внуково;Одинцово-1
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306040957/;Одинцово;sale;flat;24;25;2;70.5;10450000;;;;Одинцово;Союзный ЖК
Century 21 Premium Property;real_estate_agent;https://odintsovo.cian.ru/sale/flat/296281018/;Одинцово;sale;flat;8;19;1;44.6;10500000;; Кутузовская;33;Сколково;Новая Трехгорка
Дом сервис плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308625909/;Одинцово;sale;flat;11;12;3;64.8;10500000;;Можайское шоссе;127;Одинцово;
Лидер-Estate;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304838520/;Одинцово;sale;flat;20;20;2;56.0;10500000;; Кутузовская;3;Сколково;
ФСК Агент;real_estate_agent;https://odintsovo.cian.ru/sale/flat/292851608/;Одинцово;sale;flat;17;24;2;66.1;10500000;; Кутузовская;23;Сколково;Новая Трехгорка
ЭВЕРЕСТ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305937390/;Одинцово;sale;flat;3;22;2;55.7;10500000;; Кутузовская;17;Сколково;Новая Трехгорка
Октава-Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/299837056/;Одинцово;sale;flat;7;12;3;64.0;10500000;; Маршала Бирюзова;28;Одинцово;
Контис-с;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307110980/;Одинцово;sale;flat;6;25;1;49.0;10500000;;Северная ;5к2;Одинцово;Одинбург
Елена Гаврилова;realtor;https://odintsovo.cian.ru/sale/flat/306837404/;Одинцово;sale;flat;3;25;2;50.1;10500000;; Рябиновая;3;Внуково;Одинцово-1
Alfa Forum Real Estate;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305292106/;Одинцово;sale;flat;5;24;1;51.8;10500000;;Садовая ;28;Одинцово;
Центральная Служба Недвижимости;real_estate_agent;https://odintsovo.cian.ru/sale/flat/300567144/;Одинцово;sale;flat;10;12;2;50.0;10500000;; Верхне-Пролетарская;1к2;Одинцово;
Павел Середа;realtor;https://odintsovo.cian.ru/sale/flat/303872596/;Одинцово;sale;flat;9;19;2;66.0;10500000;; Кутузовская;25;Сколково;
Загородный Мир;real_estate_agent;https://odintsovo.cian.ru/sale/flat/301635660/;Одинцово;sale;flat;9;16;3;64.0;10500000;;Можайское шоссе;145;Баковка;
Антон Самойлов;realtor;https://odintsovo.cian.ru/sale/flat/308727689/;Одинцово;sale;flat;7;9;1;48.0;10500000;;Северная ;55;Одинцово;
ГОРОБМЕН;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308042126/;Одинцово;sale;flat;2;22;3;71.0;10600000;; Белорусская;13;Одинцово;Одинцовский Парк
Чеховский Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307076067/;Одинцово;sale;flat;14;25;2;49.9;10600000;; Рябиновая;1;Внуково;Одинцово-1
Ольга Пинайчева;realtor;https://odintsovo.cian.ru/sale/flat/306414166/;Одинцово;sale;flat;2;9;3;64.8;10600000;; Чикина;7;Одинцово;
Миэль офис в Одинцово;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308284085/;Одинцово;sale;flat;12;17;2;65.5;10600000;; Триумфальная;7;Одинцово;Гусарская баллада
ОГРК;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304249882/;Одинцово;sale;flat;24;25;3;70.5;10690000;;;к2;Одинцово;Союзный ЖК
НДВ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/295664168/;Одинцово;sale;flat;8;27;1;37.5;10700000;;Можайское шоссе;100А;Баковка;Кварта
СмениКварти.Ру;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308462161/;Одинцово;sale;flat;2;9;2;48.3;10700000;;Любы Новоселовой бульвар;3к2;Одинцово;
На Петровке;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306398049/;Одинцово;sale;flat;17;23;2;60.0;10700000;; Каштановая;16;Внуково;Одинцово-1
Виктория Мясникова;realtor;https://odintsovo.cian.ru/sale/flat/298706830/;Одинцово;sale;flat;20;25;2;64.0;10700000;; Чистяковой;40;Сколково;
CENTURY 21 Столичная недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307413404/;Одинцово;sale;flat;5;24;2;62.3;10800000;; Чистяковой;6;Сколково;
AVENUE;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307968405/;Одинцово;sale;flat;8;12;3;66.3;10800000;;Можайское шоссе;36;Одинцово;
МЕЗОН;real_estate_agent;https://odintsovo.cian.ru/sale/flat/294489543/;Одинцово;sale;flat;10;25;2;49.6;10850000;;;;Новопеределкино;Одинцово-1
Ирина Тинаева;realtor;https://odintsovo.cian.ru/sale/flat/304665064/;Одинцово;sale;flat;21;25;2;45.0;10750000;; Сколковская;9А;Сколково;Сколковский
Наталья Назарова;realtor;https://odintsovo.cian.ru/sale/flat/308138611/;Одинцово;sale;flat;14;26;3;58.0;10750000;; Каштановая;2;Внуково;Одинцово-1
ЖСС Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303065316/;Одинцово;sale;flat;9;13;3;63.5;10750000;;Любы Новоселовой бульвар;14;Одинцово;
Людмила Нерсесян;realtor;https://odintsovo.cian.ru/sale/flat/305187458/;Одинцово;sale;flat;6;17;2;63.8;10800000;; Триумфальная;2;Одинцово;Гусарская баллада
Евгений Устинов;realtor;https://odintsovo.cian.ru/sale/flat/306609584/;Одинцово;sale;flat;6;17;2;51.0;10800000;;Можайское шоссе;45а;Одинцово;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304538540/;Одинцово;sale;flat;18;25;2;57.2;10900000;; Рябиновая;3;Внуково;Одинцово-1
CENTURY 21 Столичная недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/302634290/;Одинцово;sale;flat;5;23;2;53.0;10900000;; Чистяковой;2;Сколково;
СмениКварти.Ру;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306841295/;Одинцово;sale;flat;6;9;2;52.0;10999999;; Говорова;8к2;Одинцово;
Татьяна Шевчук;realtor;https://odintsovo.cian.ru/sale/flat/308266133/;Одинцово;sale;flat;18;25;2;57.2;10900000;; Рябиновая;3;Внуково;Одинцово-1
Простор-недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307151842/;Одинцово;sale;flat;21;25;2;61.2;11000000;; Чистяковой;40;Сколково;
Самолет Плюс Москва ЦАО;real_estate_agent;https://odintsovo.cian.ru/sale/flat/300592416/;Одинцово;sale;flat;12;24;2;66.3;11000000;; Чистяковой;65;Сколково;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304857851/;Одинцово;sale;flat;21;22;3;78.9;11000000;; Чистяковой;84;Сколково;
WHITE BROKER;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307673313/;Одинцово;sale;flat;13;19;2;50.4;11000000;; Каштановая;14;Внуково;Одинцово-1
Татьяна Фролова;realtor;https://odintsovo.cian.ru/sale/flat/308562251/;Одинцово;sale;flat;19;20;2;67.5;11000000;; Кутузовская;23;Сколково;Новая Трехгорка
ASK Estate;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308567681/;Одинцово;sale;flat;8;14;3;72.8;11000000;;Северная ;26;Одинцово;
ЖСС Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303162528/;Одинцово;sale;flat;2;17;2;61.0;11000000;; Триумфальная;12;Одинцово;Гусарская баллада
ЖИЛФОНД;real_estate_agent;https://odintsovo.cian.ru/sale/flat/292477729/;Одинцово;sale;flat;5;24;2;51.17;11000000;;;10;Одинцово;Одинград. Семейный квартал
Миэль офис в Одинцово;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305272568/;Одинцово;sale;flat;3;26;2;52.0;11000000;;;1;Одинцово;
Самолет плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303925737/;Одинцово;sale;flat;13;19;2;50.4;11000000;; Каштановая;14;Внуково;Одинцово-1
EstateLiga;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305629061/;Одинцово;sale;flat;3;16;1;39.1;11150000;; Сколковская;1Г;Сколково;Сколковский
Наталья Фолькман;realtor;https://odintsovo.cian.ru/sale/flat/302991636/;Одинцово;sale;flat;5;27;1;43.2;11500000;;Можайское шоссе;100А;Баковка;Кварта
ИНКОМ-Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308421043/;Одинцово;sale;flat;11;22;3;75.6;11600000;; Чистяковой;66;Сколково;
Квартирный вопрос;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308766488/;Одинцово;sale;flat;11;24;2;62.5;11600000;; Чистяковой;62;Сколково;
МРИЭЛТОР - офис Отрадное;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306002084/;Одинцово;sale;flat;8;20;3;79.0;11750000;; Чистяковой;68;Сколково;
ИНКОМ-Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308719057/;Одинцово;sale;flat;14;17;2;65.0;11700000;; Триумфальная;7;Одинцово;Гусарская баллада
СмениКварти.Ру;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304621202/;Одинцово;sale;flat;2;14;2;55.0;11700000;;Можайское шоссе;44;Одинцово;
Алексей Зубинов;realtor;https://odintsovo.cian.ru/sale/flat/299032133/;Одинцово;sale;flat;13;26;2;52.5;11700000;; Каштановая;11;Внуково;Одинцово-1
ИНКОМ-Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308406484/;Одинцово;sale;flat;15;24;1;50.0;11800000;; Маковского;20;Одинцово;
Самолет плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307411844/;Одинцово;sale;flat;18;22;3;71.0;11850000;; Белорусская;8;Одинцово;Одинцовский Парк
Самолет плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305578394/;Одинцово;sale;flat;4;15;2;60.0;11800000;; Рябиновая;3к1;Внуково;Одинцово-1
НДВ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307412900/;Одинцово;sale;flat;4;25;1;41.0;11800000;; Сколковская;3В;Сколково;Сколковский
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305462789/;Одинцово;sale;flat;20;25;1;50.0;11800000;; Маковского;20;Одинцово;
Игорь Кудрявцев;realtor;https://odintsovo.cian.ru/sale/flat/279062020/;Одинцово;sale;flat;2;19;2;66.1;11890000;; Кутузовская;35;Сколково;
Самолет плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305145115/;Одинцово;sale;flat;8;24;2;67.23;11900000;; Белорусская;9;Одинцово;Одинцовский Парк
МИЭЛЬ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306467209/;Одинцово;sale;flat;9;19;2;65.0;11900000;;Северная ;7;Одинцово;Одинбург
FOX ESTATE;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304961480/;Одинцово;sale;flat;15;15;2;65.0;11990000;; Рябиновая;3;Внуково;Одинцово-1
Дмитрий Борисов;realtor;https://odintsovo.cian.ru/sale/flat/308500726/;Одинцово;sale;flat;4;15;2;61.4;11900000;; Триумфальная;2;Одинцово;Гусарская баллада
CENTURY 21 Столичная недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307842811/;Одинцово;sale;flat;2;24;3;72.91;11900000;;;5;Одинцово;Одинград квартал Семейный ЖК
Замоскворечье;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307461250/;Одинцово;sale;flat;13;15;2;64.8;11999999;; Триумфальная;1;Одинцово;Гусарская баллада
Алёна Петрова;realtor;https://odintsovo.cian.ru/sale/flat/308849250/;Одинцово;sale;flat;16;20;2;57.1;11900000;; Кутузовская;21;Сколково;
Жанна Панова;realtor;https://odintsovo.cian.ru/sale/flat/307986822/;Одинцово;sale;flat;12;25;2;66.0;11900000;Одинцово; Ракетчиков;6;;Одинцово-1
Антон Борисенко;realtor;https://odintsovo.cian.ru/sale/flat/308959554/;Одинцово;sale;flat;9;17;2;63.5;12000000;; Триумфальная;4;Одинцово;Гусарская баллада
Ключи;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304897971/;Одинцово;sale;flat;2;16;2;62.0;12000000;; Чистяковой;12;Сколково;
CENTURY 21 Перспектива;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303634428/;Одинцово;sale;flat;4;24;2;62.0;12000000;; Чистяковой;62;Сколково;
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308796636/;Одинцово;sale;flat;19;24;2;62.56;12000000;;;6;Одинцово;Одинград квартал Семейный ЖК
ИНКОМ-Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308099237/;Одинцово;sale;flat;9;18;2;54.6;12100000;;Вокзальная ;37к1;Одинцово;
Аркадий Николаевич Алексеев;realtor;https://odintsovo.cian.ru/sale/flat/308498620/;Одинцово;sale;flat;9;14;2;69.5;12000000;; Триумфальная;5Б;Одинцово;Гусарская баллада
МИЦ-Столичный ипотечный центр недвижимости;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306754878/;Одинцово;sale;flat;11;16;2;56.8;12000000;;Красногорское шоссе;2;Одинцово;
Оксана Валиева;realtor;https://odintsovo.cian.ru/sale/flat/296365362/;Одинцово;sale;flat;6;9;4;68.7;12550000;;Можайское шоссе;62;Одинцово;
Адрес;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304413140/;Одинцово;sale;flat;17;20;2;63.3;12500000;; Триумфальная;4;Одинцово;Гусарская баллада
Елена Рощина;realtor;https://odintsovo.cian.ru/sale/flat/304901284/;Одинцово;sale;flat;9;22;2;55.8;12600000;; Чистяковой;66;Сколково;
Тамара Осипова;realtor;https://odintsovo.cian.ru/sale/flat/307920733/;Одинцово;sale;flat;18;19;1;52.4;12500000;;Можайское шоссе;169;Баковка;Можайское ш. 169
Самолет Плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308239708/;Одинцово;sale;flat;6;9;3;62.9;12700000;;Комсомольская ;16к2;Одинцово;
Лидия Баранчукова;realtor;https://odintsovo.cian.ru/sale/flat/307608858/;Одинцово;sale;flat;9;22;3;84.2;12700000;; Белорусская;10;Одинцово;Одинцовский Парк
ЖСС Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306349053/;Одинцово;sale;flat;3;9;3;67.0;12700000;;Любы Новоселовой бульвар;18;Одинцово;
Рыков Риэлти;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306831549/;Одинцово;sale;flat;3;12;3;62.9;12740000;;Можайское шоссе;46;Одинцово;
Екатерина Осадчая;realtor;https://odintsovo.cian.ru/sale/flat/303474672/;Одинцово;sale;flat;8;9;3;55.0;12700000;;Можайское шоссе;62;Одинцово;
Анастасия Киселева;realtor;https://odintsovo.cian.ru/sale/flat/298096446/;Одинцово;sale;flat;9;9;3;55.0;12750000;;Можайское шоссе;62;Одинцово;
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/293942768/;Одинцово;sale;flat;13;25;1;49.4;12800000;; Сколковская;1Г;Сколково;Сколковский
Интеллект-Риэлт;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307451925/;Одинцово;sale;flat;11;22;3;75.8;12900000;; Чистяковой;84;Сколково;
M-PROPERTY moscow property;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304593267/;Одинцово;sale;flat;12;15;2;64.5;12975000;; Рябиновая;3;Внуково;Одинцово-1
Елена Ряскина;realtor;https://odintsovo.cian.ru/sale/flat/307826456/;Одинцово;sale;flat;6;22;2;68.7;12900000;; Белорусская;8;Одинцово;Одинцовский Парк
Гранд недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308015966/;Одинцово;sale;flat;8;17;2;62.0;12990000;; Говорова;50;Баковка;
ИНКОМ-Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308099228/;Одинцово;sale;flat;16;22;2;64.0;13000000;; Сколковская;3Б;Сколково;Сколковский
ИНКОМ-Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308341224/;Одинцово;sale;flat;21;25;2;45.0;13000000;; Сколковская;1А;Сколково;Сколковский
НДВ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/301862421/;Одинцово;sale;flat;13;22;2;61.5;13000000;; Сколковская;3Б;Сколково;Сколковский
Дом сервис плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307869772/;Одинцово;sale;flat;2;25;2;60.1;13000000;;Садовая ;22А;Одинцово;
Марина Бессонова;realtor;https://odintsovo.cian.ru/sale/flat/308190549/;Одинцово;sale;flat;17;24;2;60.0;13000000;мкр. 8-й;Комсомольская ;11;;
НЕДВИЖИМОСТЬ ПЛЮС;real_estate_agent;https://odintsovo.cian.ru/sale/flat/302396356/;Одинцово;sale;flat;2;25;2;49.0;13000000;; Маршала Бирюзова;7к4;Одинцово;Одинград
БЕСТ на Октябрьской;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303263862/;Одинцово;sale;flat;6;25;3;74.0;13100000;; Сколковская;9А;Сколково;Сколковский
i-deal;real_estate_agent;https://odintsovo.cian.ru/sale/flat/295739113/;Одинцово;sale;flat;9;16;3;67.8;13000000;; Рябиновая;7;Внуково;Одинцово-1
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304893237/;Одинцово;sale;flat;5;25;3;72.8;13200000;; Кутузовская;72В;Сколково;Новая Трехгорка
Манхэттен эстейт;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304792010/;Одинцово;sale;flat;16;16;3;66.1;13200000;;Можайское шоссе;17к1;Одинцово;
ИНКОМ-Недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305695441/;Одинцово;sale;flat;8;21;3;85.2;13150000;; Белорусская;10;Одинцово;Одинцовский Парк
МК Инвест;real_estate_agent;https://odintsovo.cian.ru/sale/flat/295243271/;Одинцово;sale;flat;5;25;3;83.0;13280000;; Маршала Жукова;;Одинцово;Микрорайон Центральный
Светлана Титова;realtor;https://odintsovo.cian.ru/sale/flat/302280401/;Одинцово;sale;flat;19;25;2;59.3;13250000;; Сколковская;1Б;Сколково;Сколковский
Владис;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308640443/;Одинцово;sale;flat;8;24;2;55.0;13250000;;Северная ;5к3;Одинцово;Одинбург
Самолет плюс;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307433727/;Одинцово;sale;flat;25;25;2;64.0;13150000;; Маковского;26;Одинцово;Союзный
Доступная Недвижимость. 8 отдел;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308928192/;Одинцово;sale;flat;8;25;2;57.0;13300000;; Каштановая;10;Внуково;Одинцово-1
Елена Сидоренко;realtor;https://odintsovo.cian.ru/sale/flat/307107021/;Одинцово;sale;flat;14;25;2;57.4;13350000;; Сколковская;1Б;Сколково;Сколковский
МИЭЛЬ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303681971/;Одинцово;sale;flat;2;22;4;99.3;13500000;; Чистяковой;66;Сколково;
ОГРК;real_estate_agent;https://odintsovo.cian.ru/sale/flat/295931178/;Одинцово;sale;flat;10;25;3;81.3;13500000;; Рябиновая;5к1;Внуково;Одинцово-1
Любовь Рублева;realtor;https://odintsovo.cian.ru/sale/flat/308631943/;Одинцово;sale;flat;9;15;3;67.6;13500000;; Рябиновая;3к1;Внуково;Одинцово-1
