author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/305892532/;Мытищи;sale;flat;18;18;2;39.4;11520216;;;;Медведково;Новое Медведково ЖК
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306205208/;Мытищи;sale;flat;21;25;1;27.4;6140668;;;16.2;Медведково;Ярославский
Эльмира Алаева;realtor;https://mytishchi.cian.ru/sale/flat/300236917/;Мытищи;sale;flat;5;7;1;23.0;4800000;;бульвар Тенистый;9;Медведково;Императорские Мытищи
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/300275041/;Мытищи;sale;flat;10;25;3;77.91;19578465;;;;Медведково;Кит 2 ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/306093613/;Мытищи;sale;flat;11;20;2;52.3;11972326;;;;Медведково;Белый Grad ЖК
Этажи Москва;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306261000/;Мытищи;sale;flat;4;17;1;21.9;4800000;;;к4.2;Медведково;Мытищи Парк ЖК
Градомиръ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306832447/;Мытищи;sale;flat;10;19;1;38.9;7200000;; 2-я Институтская;18;Медведково;Спутник (Мытищи)
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654344/;Мытищи;sale;flat;17;24;2;53.97;16448208;;;;Медведково;Долина Яузы ЖК
Ирина Дроздова;realtor;https://mytishchi.cian.ru/sale/flat/308541838/;Мытищи;sale;flat;2;4;-1;78.3;5600000;; Семашко;50/10к2;Медведково;
М.Град;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306284416/;Мытищи;sale;flat;7;10;1;36.2;6850000;;Юбилейная ;37к3;Медведково;
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654323/;Мытищи;sale;flat;13;25;2;54.12;17502724;;;1;Медведково;Долина Яузы ЖК
ЛЮБИМЫЙ ГОРОД;real_estate_agent;https://mytishchi.cian.ru/sale/flat/294815588/;Мытищи;sale;flat;2;9;1;29.8;6600000;;Олимпийский проспект;13к3;Медведково;
М.Град;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308209039/;Мытищи;sale;flat;3;5;1;30.6;5340000;;Первомайская ;21;Медведково;
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306204558/;Мытищи;sale;flat;2;25;1;32.7;6952412;;;16.4;Медведково;Ярославский
Александр Петрович Шамшурин;realtor;https://mytishchi.cian.ru/sale/flat/308013816/;Мытищи;sale;flat;2;17;1;31.0;6200000;; 2-я Институтская;28;Медведково;
Этажи Москва;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308803781/;Мытищи;sale;flat;1;6;1;38.0;6300000;;бульвар Тенистый;14;Медведково;Императорские Мытищи
ПИК;developer;https://mytishchi.cian.ru/sale/flat/303513845/;Мытищи;sale;flat;23;25;1;40.6;9394028;;;3;Медведково;Яуза Парк ЖК
Совкомбанк;official_representative;https://mytishchi.cian.ru/sale/flat/299130849/;Мытищи;sale;flat;1;9;2;51.8;6050000;; Фабричная;6;Медведково;
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/308029867/;Мытищи;sale;flat;20;20;4;83.2;15407652;;;к11.2;Медведково;Белый Grad ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654335/;Мытищи;sale;flat;14;25;1;30.47;13116319;;;1;Медведково;Долина Яузы ЖК
ИНКОМ-Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/302974621/;Мытищи;sale;flat;10;17;1;44.0;6700000;; Советская;2А;Медведково;
Самолет Плюс Москва ЦАО;real_estate_agent;https://mytishchi.cian.ru/sale/flat/302072898/;Мытищи;sale;flat;5;7;1;35.5;6800000;;Осташковское шоссе;22к3;Медведково;Мытищи Lite
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306204908/;Мытищи;sale;flat;17;25;2;46.2;9801422;;;16.1;Медведково;Ярославский
Ирина Славинская;realtor;https://mytishchi.cian.ru/sale/flat/303264422/;Мытищи;sale;flat;11;17;1;23.2;4850000;; Стрельбище Динамо;10;Бабушкинская;Мытищи Парк
М.Град;real_estate_agent;https://mytishchi.cian.ru/sale/flat/300552063/;Мытищи;sale;flat;7;9;1;34.6;6550000;; Терешковой;3;Медведково;
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306205275/;Мытищи;sale;flat;17;25;1;34.3;7024365;;;16.3;Медведково;Ярославский
Vysotsky Estate;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308955441/;Мытищи;sale;flat;1;6;1;26.4;4950000;;бульвар Тенистый;13;Медведково;Императорские Мытищи
CENTURY 21 Столичная недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307725305/;Мытищи;sale;flat;15;18;1;41.5;7200000;; Белобородова;4В;Медведково;
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306204890/;Мытищи;sale;flat;23;25;1;32.5;6966700;;;16.1;Медведково;Ярославский
Людмила Воронина;realtor;https://mytishchi.cian.ru/sale/flat/308169051/;Мытищи;sale;flat;2;5;1;32.1;5800000;;Новомытищинский проспект;58;Медведково;
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304570461/;Мытищи;sale;flat;7;25;2;35.17;8750000;;;;Медведково;Страна.Парковая ЖК
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306204575/;Мытищи;sale;flat;20;25;2;46.2;9622905;;;16.4;Медведково;Ярославский
Традиция;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308897724/;Мытищи;sale;flat;5;6;1;39.6;6900000;;Осташковское шоссе;22к3;Медведково;Мытищи Lite
Светлана Кумарина;realtor;https://mytishchi.cian.ru/sale/flat/306891324/;Мытищи;sale;flat;2;5;1;30.9;5499999;;Летная ;16к3;Медведково;
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308649549/;Мытищи;sale;flat;4;17;1;48.74;7328608;;;к6;Белокаменная;Мытищи Парк ЖК
SOLD.;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308076766/;Мытищи;sale;flat;8;9;1;32.6;5300000;; 1-я Пролетарская;7;Медведково;
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306204725/;Мытищи;sale;flat;6;25;1;34.1;7074386;;;16.1;Медведково;Ярославский
Марина Федяева;realtor;https://mytishchi.cian.ru/sale/flat/303342739/;Мытищи;sale;flat;4;7;1;23.2;5300000;;бульвар Тенистый;11;Медведково;Императорские Мытищи
ПИК;developer;https://mytishchi.cian.ru/sale/flat/303722009/;Мытищи;sale;flat;7;24;2;46.5;10121748;;;к5;Медведково;Яуза Парк ЖК
МГСН;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303121522/;Мытищи;sale;flat;5;7;1;32.9;5300000;;бульвар Тенистый;3;Медведково;Императорские Мытищи
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/288468890/;Мытищи;sale;flat;15;25;1;25.68;7944242;;;;Медведково;Кит 2 ЖК
ТСН Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306556429/;Мытищи;sale;flat;10;23;1;21.7;5300000;;;;Медведково;Белый Grad ЖК
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306204533/;Мытищи;sale;flat;23;25;1;23.6;5252132;;;16.4;Медведково;Ярославский
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/294212612/;Мытищи;sale;flat;1;5;1;30.9;5300000;;Новомытищинский проспект;10к1;Медведково;
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/303791995/;Мытищи;sale;flat;14;25;2;43.17;10398273;;;;Медведково;Кит 2 ЖК
Больше метров;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306542622/;Мытищи;sale;flat;6;6;1;24.5;5350000;;бульвар Тенистый;9;Медведково;Императорские Мытищи
ПИК;developer;https://mytishchi.cian.ru/sale/flat/308482211/;Мытищи;sale;flat;14;25;2;60.7;13402560;;;16.2;Медведково;Ярославский
Евгений Крыжановский;realtor;https://mytishchi.cian.ru/sale/flat/302133833/;Мытищи;sale;flat;1;9;1;32.1;5390000;;Юбилейная ;27к2;Медведково;
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304570411/;Мытищи;sale;flat;12;25;3;62.44;14660000;;;;Медведково;Страна.Парковая ЖК
Галина Крючкова;realtor;https://mytishchi.cian.ru/sale/flat/308901847/;Мытищи;sale;flat;3;7;1;30.3;5350000;;бульвар Тенистый;9;Медведково;Императорские Мытищи
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304075678/;Мытищи;sale;flat;16;20;3;62.4;13630795;;;;Медведково;Белый Grad ЖК
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306204954/;Мытищи;sale;flat;22;25;1;20.0;5163040;;;16.1;Медведково;Ярославский
RainbowEstate;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306312444/;Мытищи;sale;flat;2;9;1;31.1;5400000;;Летная ;24к3;Медведково;
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304075522/;Мытищи;sale;flat;23;23;4;79.5;14800700;;;к11.3;Медведково;Белый Grad ЖК
МИЦ-Столичный ипотечный центр недвижимости;real_estate_agent;https://mytishchi.cian.ru/sale/flat/302784985/;Мытищи;sale;flat;10;17;1;20.0;5400000;; Стрельбище Динамо;10;Медведково;Мытищи Парк
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304079017/;Мытищи;sale;flat;7;18;2;50.8;10462858;;;к41;Медведково;Новое Медведково ЖК
Марина Федяева;realtor;https://mytishchi.cian.ru/sale/flat/303345819/;Мытищи;sale;flat;2;7;1;22.3;5400000;;бульвар Тенистый;17;Медведково;Императорские Мытищи
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308649877/;Мытищи;sale;flat;15;17;1;25.5;6202358;;;к4.2;Медведково;Мытищи Парк ЖК
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306204656/;Мытищи;sale;flat;5;25;1;20.0;5146480;;;16.4;Медведково;Ярославский
EstateLiga;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307079002/;Мытищи;sale;flat;4;6;1;27.9;5400000;;бульвар Тенистый;9;Медведково;Императорские Мытищи
Ирина Алексеева;realtor;https://mytishchi.cian.ru/sale/flat/307037181/;Мытищи;sale;flat;3;5;1;34.0;5850000;; Крупской;7;Медведково;
Метражи group;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306100317/;Мытищи;sale;flat;3;18;1;27.5;6400000;;проспект Астрахова;1к1;Медведково;Новое Медведково
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306365473/;Мытищи;sale;flat;10;18;1;20.0;6200000;; Мира;37;Медведково;Ярославский
Евгений Клюкин;realtor;https://mytishchi.cian.ru/sale/flat/306948444/;Мытищи;sale;flat;5;5;1;31.0;6200000;; Терешковой;6А;Медведково;
Этажи Москва;real_estate_agent;https://mytishchi.cian.ru/sale/flat/303932089/;Мытищи;sale;flat;5;6;1;35.9;7300000;;бульвар Тенистый;8;Медведково;Императорские Мытищи
Наталья Пугачева;realtor;https://mytishchi.cian.ru/sale/flat/303071971/;Мытищи;sale;flat;13;13;1;35.0;7300000;; Академика Каргина;25;Медведково;Отрадный
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304078954/;Мытищи;sale;flat;7;18;3;68.2;17019072;;проспект Астрахова;3А;Медведково;Новое Медведково
Максим Петров;realtor;https://mytishchi.cian.ru/sale/flat/307750242/;Мытищи;sale;flat;8;19;1;29.5;6000000;; 2-я Институтская;26;Медведково;
ИНКОМ-Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307406717/;Мытищи;sale;flat;6;7;-1;25.2;5200000;;Осташковское шоссе;22к6;Медведково;Мытищи Lite
Место;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304285920/;Мытищи;sale;flat;14;17;1;23.1;5180000;;переулок 1-й Стрелковый;3;Медведково;Мытищи Парк
Home Market;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306925198/;Мытищи;sale;flat;7;9;1;37.5;6999990;; Мира;31;Медведково;
Инна Година;realtor;https://mytishchi.cian.ru/sale/flat/308292964/;Мытищи;sale;flat;13;17;1;24.0;5600000;мкр. Олимпийский;переулок 1-й Стрелковый;1;;Мытищи Парк
Градомиръ;real_estate_agent;https://mytishchi.cian.ru/sale/flat/302348042/;Мытищи;sale;flat;3;18;1;38.0;6950000;; Стрелковая;6;Медведково;Квартал 29
Цитадель;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307933046/;Мытищи;sale;flat;23;25;1;29.3;6999000;; Борисовка;26;Медведково;Ярославский
ГОРОБМЕН;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306539779/;Мытищи;sale;flat;10;16;2;34.1;7000000;;;к4.1;Медведково;Мытищи Парк ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304075659/;Мытищи;sale;flat;12;20;2;40.4;9742618;;;;Медведково;Белый Grad ЖК
Елена Анатольевна Мелехина;realtor;https://mytishchi.cian.ru/sale/flat/303572197/;Мытищи;sale;flat;4;5;1;31.4;5800000;;Новомытищинский проспект;10к1;Медведково;
Мой Дом - отделение Добрынинское;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308407642/;Мытищи;sale;flat;4;6;1;33.0;6700000;;бульвар Тенистый;9;Медведково;Императорские Мытищи
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306204777/;Мытищи;sale;flat;23;25;2;58.7;12005089;;;16.1;Медведково;Ярославский
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304078968/;Мытищи;sale;flat;2;16;2;62.3;12125232;;проспект Астрахова;14Б;Медведково;Новое Медведково
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306532954/;Мытищи;sale;flat;8;13;2;50.6;12015071;;;1;Медведково;Яуза Парк ЖК
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306205149/;Мытищи;sale;flat;25;25;2;56.1;12216560;;;16.2;Медведково;Ярославский
;;https://mytishchi.cian.ru/sale/flat/276725025/;Мытищи;sale;flat;4;10;2;53.7;12166000;;Новомытищинский проспект;62к1;Медведково;Атлантис
ПИК;developer;https://mytishchi.cian.ru/sale/flat/305993556/;Мытищи;sale;flat;8;24;2;58.5;12152556;;;5;Медведково;Яуза Парк ЖК
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306205436/;Мытищи;sale;flat;22;25;2;58.7;12372316;;;16.3;Медведково;Ярославский
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654312/;Мытищи;sale;flat;18;24;1;28.48;12258868;;;;Медведково;Долина Яузы ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308649827/;Мытищи;sale;flat;8;17;2;59.9;12384485;;;к4.2;Медведково;Мытищи Парк ЖК
;;https://mytishchi.cian.ru/sale/flat/301784047/;Мытищи;sale;flat;10;17;2;51.7;12341307;;Пионерская ;10;Медведково;Мытищи Сити
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654311/;Мытищи;sale;flat;24;24;1;51.58;12410235;;;;Медведково;Долина Яузы ЖК
ПИК;developer;https://mytishchi.cian.ru/sale/flat/303513225/;Мытищи;sale;flat;23;24;2;61.1;12405988;;;6;Медведково;Яуза Парк ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304078996/;Мытищи;sale;flat;17;17;2;56.7;12486615;;;к39;Медведково;Новое Медведково ЖК
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304570224/;Мытищи;sale;flat;9;25;3;54.28;12580000;;;;Медведково;Страна.Парковая ЖК
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306940118/;Мытищи;sale;flat;23;25;3;78.2;12590200;;;;Медведково;Ярославский квартал ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654309/;Мытищи;sale;flat;10;24;1;28.64;12597050;;;;Медведково;Долина Яузы ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654307/;Мытищи;sale;flat;22;24;1;33.07;12615145;;;;Медведково;Долина Яузы ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/305892546/;Мытищи;sale;flat;18;18;2;56.4;12515939;;;к41;Медведково;Новое Медведково ЖК
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/308023415/;Мытищи;sale;flat;7;25;2;49.51;12659806;;;;Медведково;Кит 2 ЖК
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/302089156/;Мытищи;sale;flat;23;25;2;51.16;12667994;;;;Медведково;Кит 2 ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654308/;Мытищи;sale;flat;20;24;1;31.48;12659888;;;;Медведково;Долина Яузы ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/308774198/;Мытищи;sale;flat;3;17;2;62.4;12691919;;;к39;Медведково;Новое Медведково ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304075135/;Мытищи;sale;flat;10;17;3;73.2;12651516;;;к11.1;Медведково;Белый Grad ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/308029870/;Мытищи;sale;flat;20;20;3;52.4;12671753;;;;Медведково;Белый Grad ЖК
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/299517128/;Мытищи;sale;flat;6;25;2;54.67;12889710;;Новомытищинский проспект;4А;Медведково;КИТ
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306204646/;Мытищи;sale;flat;3;25;2;58.6;12852620;;;16.4;Медведково;Ярославский
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304075270/;Мытищи;sale;flat;16;23;2;55.6;12845822;;;;Медведково;Белый Grad
ПИК;developer;https://mytishchi.cian.ru/sale/flat/303513282/;Мытищи;sale;flat;2;16;2;58.7;12917756;;;4;Медведково;Яуза Парк ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304078911/;Мытищи;sale;flat;3;17;2;49.1;12917646;;;к35;Медведково;Новое Медведково ЖК
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304570569/;Мытищи;sale;flat;12;25;3;59.1;13110000;;;;Медведково;Страна.Парковая ЖК
;;https://mytishchi.cian.ru/sale/flat/276725043/;Мытищи;sale;flat;7;10;2;55.1;13131706;;Новомытищинский проспект;62к1;Медведково;Атлантис
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304075868/;Мытищи;sale;flat;15;23;3;59.5;13077725;;;;Медведково;Белый Grad ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304075918/;Мытищи;sale;flat;17;23;3;59.4;13115756;;;;Медведково;Белый Grad ЖК
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306205163/;Мытищи;sale;flat;24;25;2;60.7;13235028;;;16.2;Медведково;Ярославский
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308649667/;Мытищи;sale;flat;8;16;3;71.55;13213545;;;к5;Ростокино;Мытищи Парк ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/306915569/;Мытищи;sale;flat;10;20;3;63.0;13273172;;;;Медведково;Белый Grad ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304075825/;Мытищи;sale;flat;8;20;3;61.4;13194792;;;;Медведково;Белый Grad ЖК
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304570520/;Мытищи;sale;flat;3;25;3;57.34;13430000;;;;Медведково;Страна.Парковая ЖК
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304570328/;Мытищи;sale;flat;2;25;2;63.27;13450000;;;;Медведково;Страна.Парковая ЖК
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304569472/;Мытищи;sale;flat;2;25;3;52.0;13460000;;;;Медведково;Страна.Парковая ЖК
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/294993328/;Мытищи;sale;flat;5;25;2;58.2;13431000;;Новомытищинский проспект;4А;Медведково;КИТ
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306939418/;Мытищи;sale;flat;23;24;3;82.4;13418016;;;1.3;Ростокино;Ярославский квартал ЖК
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304570553/;Мытищи;sale;flat;10;25;3;57.65;13690000;;;;Медведково;Страна.Парковая ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/308774202/;Мытищи;sale;flat;2;17;3;64.9;13626522;;;к39;Медведково;Новое Медведково ЖК
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/302567530/;Мытищи;sale;flat;6;25;2;53.91;13681339;;;;Медведково;Кит 2 ЖК
;;https://mytishchi.cian.ru/sale/flat/276725481/;Мытищи;sale;flat;12;17;2;59.5;13694440;;Новомытищинский проспект;62к1;Медведково;Атлантис
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304078992/;Мытищи;sale;flat;9;17;3;60.1;13596275;;;к39;Медведково;Новое Медведково ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/305892537/;Мытищи;sale;flat;2;18;3;67.4;13678118;;;к41;Медведково;Новое Медведково ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304075683/;Мытищи;sale;flat;18;20;3;62.3;13668897;;;;Медведково;Белый Grad ЖК
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/305938497/;Мытищи;sale;flat;11;25;3;62.44;13710000;;;;Медведково;Страна.Парковая ЖК
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304570444/;Мытищи;sale;flat;3;25;3;60.93;13790000;;;;Медведково;Страна.Парковая ЖК
ИНВЕСТ-СТРОЙ;developer;https://mytishchi.cian.ru/sale/flat/308944010/;Мытищи;sale;flat;21;22;3;78.3;13702500;;Медицинская ;11;Медведково;Отрадный
ПИК;developer;https://mytishchi.cian.ru/sale/flat/306939707/;Мытищи;sale;flat;15;25;3;84.9;13770440;;;;Ростокино;Ярославский квартал ЖК
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304570437/;Мытищи;sale;flat;10;25;2;59.53;13860000;;;;Медведково;Страна.Парковая ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/308029856/;Мытищи;sale;flat;15;20;3;71.4;14500003;;;;Медведково;Белый Grad ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304075603/;Мытищи;sale;flat;4;17;3;73.0;14540917;;;;Медведково;Белый Grad ЖК
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304569476/;Мытищи;sale;flat;2;25;3;66.43;14630000;;;;Медведково;Страна.Парковая ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304078910/;Мытищи;sale;flat;3;17;2;57.7;14693333;;;к35;Медведково;Новое Медведково ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/308029883/;Мытищи;sale;flat;2;18;3;67.4;14749080;;;;Медведково;Новое Медведково ЖК
Юлия Садчикова;realtor;https://mytishchi.cian.ru/sale/flat/308780844/;Мытищи;sale;flat;6;12;3;70.2;14900000;;Новомытищинский проспект;3/12;Медведково;
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/297125512/;Мытищи;sale;flat;24;25;3;53.68;14941951;;;;Медведково;Кит 2 ЖК
ПИК;developer;https://mytishchi.cian.ru/sale/flat/308481250/;Мытищи;sale;flat;25;25;3;92.1;14802680;;;;Ростокино;Ярославский квартал ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308649826/;Мытищи;sale;flat;7;12;3;68.1;14933879;;;к4.2;Медведково;Мытищи Парк ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/305036620/;Мытищи;sale;flat;10;17;3;70.4;14853093;;;;Медведково;Белый Grad ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308649825/;Мытищи;sale;flat;15;17;3;77.7;14953520;;;к4.2;Медведково;Мытищи Парк ЖК
;;https://mytishchi.cian.ru/sale/flat/307780812/;Мытищи;sale;flat;3;17;2;70.7;15039000;;Пионерская ;10;Медведково;Мытищи Сити
ПИК;developer;https://mytishchi.cian.ru/sale/flat/303513275/;Мытищи;sale;flat;2;16;2;65.3;15187681;;;4;Медведково;Яуза Парк ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308649824/;Мытищи;sale;flat;16;17;3;79.8;15201347;;;к4.2;Медведково;Мытищи Парк ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308649823/;Мытищи;sale;flat;3;12;3;76.0;15244104;;;к4.2;Медведково;Мытищи Парк ЖК
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304570429/;Мытищи;sale;flat;7;25;3;68.16;15380000;;;;Медведково;Страна.Парковая ЖК
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304569552/;Мытищи;sale;flat;6;25;3;67.08;15270000;;;;Медведково;Страна.Парковая ЖК
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/308812188/;Мытищи;sale;flat;16;25;3;60.57;15423181;;;;Медведково;Кит 2 ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654329/;Мытищи;sale;flat;2;25;1;46.79;15377942;;;1;Медведково;Долина Яузы ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654349/;Мытищи;sale;flat;23;24;2;48.14;15584178;;;;Медведково;Долина Яузы ЖК
ПИК;developer;https://mytishchi.cian.ru/sale/flat/305376383/;Мытищи;sale;flat;23;24;3;79.8;15564192;;;6;Медведково;Яуза Парк ЖК
ПИК;developer;https://mytishchi.cian.ru/sale/flat/305376499/;Мытищи;sale;flat;22;24;3;81.5;15903258;;;к5;Медведково;Яуза Парк ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654326/;Мытищи;sale;flat;25;25;1;44.92;15980745;;;1;Медведково;Долина Яузы ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304078928/;Мытищи;sale;flat;17;17;3;66.4;15962577;;;к35;Медведково;Новое Медведково ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654297/;Мытищи;sale;flat;16;24;2;56.07;18309106;;;;Медведково;Долина Яузы ЖК
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/298075702/;Мытищи;sale;flat;22;25;3;72.04;18803009;;;;Медведково;Кит 2 ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654320/;Мытищи;sale;flat;19;25;2;57.15;18651462;;;1;Медведково;Долина Яузы ЖК
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308650003/;Мытищи;sale;flat;4;17;2;56.0;18805519;; Стрельбище Динамо;10;Белокаменная;Мытищи Парк
Самолет;developer;https://mytishchi.cian.ru/sale/flat/308654317/;Мытищи;sale;flat;24;25;2;58.47;19139913;;;1;Медведково;Долина Яузы ЖК
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/291971130/;Мытищи;sale;flat;19;25;2;72.12;19313664;;Новомытищинский проспект;4А;Медведково;КИТ
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304078916/;Мытищи;sale;flat;6;17;4;87.2;19547690;;;к35;Медведково;Новое Медведково ЖК
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/288214343/;Мытищи;sale;flat;23;25;2;70.1;19918581;;Новомытищинский проспект;4А;Медведково;КИТ
ID 74213549;homeowner;https://mytishchi.cian.ru/sale/flat/290457451/;Мытищи;sale;flat;22;24;3;93.8;20150000;; Мира;41;Медведково;Ярославский
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304570137/;Мытищи;sale;flat;3;25;4;93.1;20860000;;;;Медведково;Страна.Парковая ЖК
